CLAVE SITIO,CLAVE DE MONITOREO,NOMBRE DEL SITIO,TIPO CUERPO DE AGUA,FECHA REALIZACIÓN,Año,COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,TOX_V_15_UT,TOX_V_5_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SAAM,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,CN_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CAUDAL,DQO_ESTADO,SST_ESTADO,EC_ESTADO,SEMAFORO,y
DLPUE2035,DLPUE2035-300417,RIO NEXAPA 14,LÓTICO,42853,2017,24000.0,24000.0,24000.0,144.85,18.525,11.0,,91.55,272.89,0.081,0.524,0.707,0.146,1.4579999999999995,0.2269999999999999,0.5,1.19,1.31,2.888,2.43,100,0.248,1004.8,1570.0,7.6,40.9,3.39,3.79,160.0,80.6,0.00075,0.0006505,0.00673,0.00010065,0.02049,0.0081,0.0005,422.0,28.1,21.1,3024.5,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-040617,RIO NEXAPA 14,LÓTICO,42888,2017,24000.0,24000.0,24000.0,7.856,7.789,3.25,56.67,57.68,189.11,4.745,0.368,5.285,1.149,11.547,5.894,0.5,0.5,0.5,0.82,0.502,40,0.085,408.96,639.0,7.4,38.6,3.14,0.06,512.82,313.0,0.00075,0.0006505,0.02093,0.00010065,0.02341,0.01293,0.0005,260.0,17.2,18.2,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-230717,RIO NEXAPA 14,LÓTICO,42966,2017,24000.0,24000.0,24000.0,5.056,4.723,4.0,20.0,51.69,76.38,2.437,0.784,2.317,1.915,7.453,4.352,0.5,0.5,0.5,0.491,0.449,50,0.525,347.52,543.0,8.1,50.6,4.21,0.45,490.63,279.0,0.00075,0.0006505,0.01895,0.00010065,0.02035,0.00893,0.0005,188.0,23.8,18.7,5776.6,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-030917,RIO NEXAPA 14,LÓTICO,43000,2017,24000.0,24000.0,24000.0,5.152,4.802,1.0,6.67,30.13,62.0,1.107,0.735,5.137,0.268,7.246999999999999,1.375,0.5,0.5,0.5,0.759,0.555,60,0.131,399.36,624.0,8.4,63.0,5.43,0.452,416.67,293.0,0.00075,0.0006505,0.01859,0.00010065,0.01918,0.00077,0.0005,264.0,22.6,19.1,5278.7,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-140118,RIO NEXAPA 14,LÓTICO,43112,2018,24000.0,24000.0,24000.0,47.917,37.997,32.0,93.33,61.14,347.09,1.985,0.831,5.568,0.639,9.023,2.624,0.5,0.5,0.5,2.908,1.08,80,0.176,737.28,1152.0,8.2,26.6,2.91,2.498,113.21,66.2,0.00075,0.0006505,0.02884,0.00010065,0.01532,0.00077,0.0005,412.0,21.3,18.2,5319.8,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-250218,RIO NEXAPA 14,LÓTICO,43154,2018,24000.0,24000.0,24000.0,26.168,21.513,12.0,70.0,52.0,195.58,2.809,0.846,1.938,0.41,6.003,3.2190000000000003,0.5,5.36,7.18,2.27,1.885,60,0.062,737.92,1153.0,8.2,32.6,2.58,1.928,151.85,60.4,0.00075,0.0006505,0.04503,0.00010065,0.01701,0.01403,0.0005,398.0,22.0,18.0,4006.2,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-010418,RIO NEXAPA 14,LÓTICO,43196,2018,24000.0,24000.0,24000.0,3.193,2.815,2.62,7.8,17.17,18.55,0.867,1.278,8.331,0.1,10.576,0.967,0.5,0.5,0.5,1.361,0.634,5,0.11,602.88,942.0,8.0,39.0,2.84,0.201,5.0,6.37,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,0.0005,388.0,25.3,21.5,815.8,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2035,DLPUE2035-270518,RIO NEXAPA 14,LÓTICO,43245,2018,24000.0,24000.0,24000.0,57.825,52.989,4.75,36.0,62.0,118.55,10.019,0.955,2.73,0.759,14.463,10.778,0.5,0.5,0.5,1.973,1.407,40,0.848,677.76,1059.0,7.9,58.0,4.25,0.766,116.67,47.5,0.00075,0.0006505,0.0168,0.00074,0.01467,0.00077,0.009,292.0,23.5,19.9,1384.1,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-211018,RIO NEXAPA 14,LÓTICO,43392,2018,24000.0,24000.0,24000.0,8.47,6.364,5.2,54.0,73.21,76.78,4.177,1.129,4.4,1.037,10.743,5.2139999999999995,0.5,0.5,0.5,0.608,0.489,30,0.33,643.84,1006.0,8.0,51.5,4.33,0.417,106.0,48.3,0.00075,0.0006505,0.05089,0.00010065,0.02256,0.00077,0.0005,302.82,19.7,16.0,6065.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-091218,RIO NEXAPA 14,LÓTICO,43441,2018,24000.0,24000.0,24000.0,41.178,12.538,9.67,46.0,64.28,95.71,0.125,0.756,0.356,0.017,1.254,0.142,0.5,0.5,0.5,2.158,2.045,50,0.192,814.72,1273.0,8.8,50.3,4.22,1.937,66.0,35.4,0.00075,0.0006505,0.03787,0.00010065,0.01105,0.00077,0.0005,50.0,23.1,18.0,3913.5,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-270119,RIO NEXAPA 14,LÓTICO,43490,2019,24000.0,24000.0,24000.0,25.814,17.533,7.33,66.67,80.21,301.0,16.171,0.581,3.941,1.72,22.412999999999997,17.891,0.5,0.5,0.5,2.227,1.588,70,0.574,1040.0,1625.0,8.0,46.7,3.95,3.404,103.92,68.4,0.00075,0.0006505,0.06463,0.00010065,0.01004,0.00077,0.0005,428.0,27.0,19.0,3200.8,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-110819,RIO NEXAPA 14,LÓTICO,43688,2019,241960.0,241960.0,241960.0,6.188,6.014,1.0,44.4,5.0,72.97,2.545282,0.648913,3.089986,4.87329,11.157471,7.418571999999999,0.5,0.5,,1.50723,0.62583,90,0.219,269.44,421.0,8.0,94.6,7.65,0.333,342.5,160.0,0.00075,0.0006505,0.0707,0.00010065,0.0355,0.00077,0.002,155.446,27.3,19.3,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2035,DLPUE2035-020820,RIO NEXAPA 14,LÓTICO,44043,2020,24000.0,,24000.0,27.148,,,28.0,,105.64,7.386,0.851,0.925,0.055,9.217,7.441,0.5,0.5,,2.055,1.321,50,,938.88,1467.0,7.9,41.9,3.12,0.311,190.2,134.0,0.00075,0.0006505,0.03403,0.00010065,0.02239,0.00077,0.0005,256.0,19.2,19.3,6447.3,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-251112,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41227,2012,20.0,75.0,11.0,8.3,,51.0,82.0,56.1,139.25,10.56,0.458,0.438,4.1,15.556,14.66,0.5,0.5,0.5,2.055,6.289,<5,0.0333,635.6800000000001,993.25,7.21,91.0,5.0,,96.667,1.25,0.008,0.008,0.0006,0.00010065,0.055,0.199,,286.16,20.0,18.5,164.5,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-281012,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41258,2012,2400.0,2400.0,75.0,10.04,9.51,15.5,60.0,23.65,91.75,14.23,0.018,0.099,8.41,22.757,22.64,0.5,0.5,0.5,1.475,4.513,<5,0.0045,705.6,1102.5,8.15,68.0,4.0,,72.0,14.4,0.00075,0.012,0.0006,0.00010065,0.00021,0.00077,,384.16,21.5,17.6,169.8,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-161212,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41289,2013,20.0,64.0,1.5,32.297,12.327,7.5,9.0,53.65,107.5,9.63,0.009,0.055,9.74,19.434,19.37,1.55,0.5,0.5,0.023,0.07,10,0.0091,685.76,1071.5,8.3,70.0,3.0,,75.0,62.3,0.007,0.0006505,0.0006,0.00010065,0.00021,0.00077,,282.96,20.0,15.7,771.2,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-100313,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41341,2013,1200.0,2400.0,1200.0,15.882,15.601,,36.0,,77.76,1.662,0.0025,0.103,2.688,4.453,4.35,0.5,0.5,,2.757,2.385,60,0.0045,928.64,1451.0,8.75,44.0,4.0,,54.0,20.06,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,515.0,20.3,19.5,3441.115,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-210413,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41383,2013,750.0,1200.0,390.0,14.308,4.169,110.0,175.0,145.632,401.472,1.534,0.144,0.755,24.173,26.606,25.706999999999997,0.5,0.5,,4.849,4.181,40,0.297,1002.24,1566.0,7.96,78.0,7.6,,42.0,46.7,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,500.0,26.1,20.1,2301.0,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-090613,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41433,2013,150.0,150.0,150.0,,14.415,3.75,8.5,24.8,,1.428,0.02,1.583,0.392,3.4229999999999996,1.82,0.5,0.5,,1.95,0.3,40,0.636,578.5600000000001,904.0,8.08,75.0,6.7,,120.0,50.9,0.00075,0.0006505,0.0006,0.00010065,0.0111,0.00077,,550.0,20.7,20.0,6000.6,,CUMPLE,CUMPLE,,
DLPUE2036,DLPUE2036-040813,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41489,2013,1100.0,2400.0,460.0,15.029,7.106,19.0,29.0,85.76,139.36,0.527,1.71,1.061,3.08,6.378,3.607,0.5,0.5,,0.781,1.046,40,0.107,556.16,869.0,8.32,45.0,4.2,,575.0,361.0,0.00075,0.0006505,0.031,0.00010065,0.013,0.014,,260.0,22.0,19.0,2747.1,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-080913,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41522,2013,150.0,240.0,93.0,7.309,5.675,7.5,34.0,50.4,70.5,0.08,1.078,2.052,0.0,3.21,0.08,0.5,0.5,,1.394,1.028,100,0.113,360.32,563.0,7.12,61.0,4.8,,165.0,533.0,0.00075,0.003,0.041,0.00010065,0.032,0.02,,225.0,21.8,20.2,10178.9,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-290913,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41544,2013,70.0,110.0,40.0,7.631,6.012,11.33,34.0,159.36,239.04,0.056,0.27,1.849,1.456,3.631,1.512,0.5,0.5,,0.654,0.543,100,0.146,348.8,545.0,7.68,61.0,5.4,,545.0,336.0,0.00075,0.0006505,0.022,0.00010065,0.004,0.012,,380.0,19.8,18.4,27226.9,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-230214,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41690,2014,24000.0,24000.0,11000.0,84.706,18.723,36.0,96.67,336.5,511.5,1.456,0.4,0.281,13.066,15.203,14.522,0.5,5.18,5.63,4.787,4.774,60,0.388,904.96,1414.0,7.92,45.1,3.8,0.835,207.5,94.8,0.006,0.0006505,0.007,0.0007,0.00021,0.00077,0.0005,455.4,21.8,17.5,3496.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-060414,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41732,2014,24000.0,24000.0,4600.0,16.231,15.448,7.8,26.0,87.78,156.5,4.692,0.705,0.367,16.8,22.564,21.492,0.5,0.5,0.5,2.888,2.261,40,0.334,865.9200000000001,1353.0,8.2,58.0,4.1,1.866,59.0,5.13,0.00075,0.0006505,0.0125,0.00010065,0.1237,0.0125,0.0005,98.0,25.4,21.9,1987.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-250514,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41773,2014,24000.0,24000.0,2400.0,19.236,8.233,70.0,105.0,214.0,321.5,5.596,0.29,0.186,3.482,9.554,9.078,0.5,0.5,0.5,3.138,1.98,30,0.244,433.28,677.0,7.5,47.0,4.3,1.364,800.0,254.0,0.008,0.0006505,0.0295,0.00010065,0.0402,0.0381,0.0005,360.0,26.8,22.1,1848.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-290614,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41816,2014,24000.0,24000.0,2400.0,12.411,6.188,18.0,23.3,169.0,234.0,0.00175,0.518,0.276,1.798,2.592,1.798,0.5,0.5,0.5,2.306,2.226,50,0.412,363.072,567.3,8.1,58.0,4.8,0.086,428.0,275.0,0.00075,0.0006505,0.0203,0.00010065,0.0197,0.0108,0.0005,216.0,24.1,20.9,10491.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-240814,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41850,2014,24000.0,24000.0,2100.0,0.0515,0.0515,7.8,17.5,44.42,93.58,2.657,0.908,0.074,2.034,5.673,4.691,0.5,0.5,0.5,0.722,0.43,60,0.248,423.04,661.0,7.8,57.5,4.7,0.203,452.5,338.0,0.00075,0.0006505,0.0279,0.00010065,0.0181,0.0557,0.0005,260.0,29.4,20.6,4665.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-280914,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,41906,2014,24000.0,24000.0,11000.0,58.578,20.589,8.3,36.0,97.08,137.46,2.071,0.83,0.5,2.439,5.84,4.51,0.5,0.5,0.5,0.575,0.519,40,0.188,494.08,772.0,7.6,77.5,6.3,0.556,776.7,521.0,0.00075,0.0006505,0.0158,0.00010065,0.0131,0.0076,0.0005,265.3,23.8,20.2,7537.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-010315,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42062,2015,1500.0,2100.0,750.0,16.467,12.714,22.0,46.67,115.0,148.08,22.149,0.14,0.604,13.693,36.586,35.842,0.5,0.5,0.5,0.99,0.904,30,0.282,764.16,1194.0,8.2,41.4,3.0,3.38,64.71,51.2,0.00075,0.0006505,0.008,0.00010065,0.0102,0.00077,0.0005,434.0,23.5,18.7,,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-190415,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42111,2015,24000.0,24000.0,4600.0,10.33,10.163,12.67,40.0,63.85,79.61,4.26,0.625,0.031,11.171,16.087,15.431,0.5,0.5,0.5,1.504,1.404,40,0.197,773.76,1209.0,8.1,48.6,4.45,0.4,64.0,22.7,0.00075,0.0006505,0.0064,0.00010065,0.0151,0.00077,0.0005,396.0,23.2,19.5,3291.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-310515,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42153,2015,24000.0,24000.0,11000.0,3.604,2.987,8.0,45.0,76.24,173.08,1.036,0.055,0.321,3.798,5.21,4.834,0.5,0.5,0.5,0.79,0.681,30,0.175,362.88,567.0,8.2,56.8,5.32,0.62,535.0,374.0,0.00075,0.0006505,0.0341,0.00010065,0.0318,0.01,0.0005,266.0,20.3,18.8,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-260715,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42209,2015,24000.0,24000.0,11000.0,5.674,5.603,21.33,40.0,22.86,72.5,0.548,0.269,0.413,1.585,2.815,2.133,0.5,0.5,0.5,0.387,0.322,50,0.237,401.024,626.6,8.9,53.8,4.98,0.24,360.0,218.0,0.0132,0.0006505,0.0269,0.00010065,0.0279,0.0088,0.0005,238.0,23.5,18.6,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-200915,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42265,2015,24000.0,24000.0,11000.0,7.482,7.113,9.33,58.0,54.29,143.93,1.251,0.362,0.39,1.578,3.5810000000000004,2.8289999999999997,0.5,0.5,0.5,0.821,0.599,100,0.387,379.52,593.0,8.0,70.0,6.12,0.005,664.0,483.0,0.00075,0.0031,0.0354,0.0005,0.0398,0.0075,0.0005,212.0,24.3,19.2,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-251015,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42307,2015,24000.0,24000.0,11000.0,6.266,5.72,11.0,60.0,20.37,304.92,0.00175,0.229,0.429,0.41,1.068,0.41,0.5,0.5,0.5,1.272,0.814,100,0.276,293.504,458.6,8.0,61.3,5.79,0.88,495.0,339.0,0.00075,0.0006505,0.0251,0.00010065,0.0328,0.0155,0.0005,168.3,20.9,18.1,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-060316,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42433,2016,2400.0,4600.0,2400.0,25.381,16.199,7.0,143.33,87.6,476.7,3.874,0.25,0.704,10.816,15.644000000000002,14.69,0.5,2.58,2.44,1.758,1.706,60,0.487,631.6800000000001,987.0,8.1,62.8,6.04,1.7,460.0,264.0,0.00075,0.0006505,0.0181,0.00010065,0.0151,0.0301,0.0005,318.0,15.4,17.1,5460.2,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-240416,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42482,2016,280.0,24000.0,280.0,8.19,6.506,4.14,50.0,82.57,285.17,1.137,0.0025,0.047,5.296,6.48,6.433,0.5,1.06,1.01,1.353,1.234,20,0.154,440.96,689.0,8.0,69.2,6.52,0.84,365.52,170.0,0.00075,0.0006505,0.0154,0.00010065,0.0229,0.0204,0.0005,246.0,21.3,18.1,,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-190616,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42538,2016,24000.0,24000.0,430.0,6.476,6.454,1.0,50.0,57.35,150.69,2.213,0.239,0.245,3.736,6.433,5.949,0.5,0.5,0.5,2.539,1.962,30,0.161,496.0,775.0,8.4,65.6,5.89,0.42,470.0,281.0,0.00075,0.0006505,0.024,0.00010065,0.0242,0.0113,0.0005,244.0,25.1,20.3,6126.6,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-070816,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42587,2016,24000.0,24000.0,11000.0,9.659,8.334,6.89,42.67,54.64,393.9,6.416,0.045,4.193,0.836,11.49,7.252000000000001,0.5,1.12,1.42,5.441,1.519,40,0.183,747.072,1167.3,8.5,81.3,6.36,0.67,119.05,78.7,0.00075,0.0006505,0.01153,0.00010065,0.00863,0.00077,0.0005,318.0,25.9,20.9,,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-180916,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42629,2016,24000.0,24000.0,11000.0,3.448,2.575,1.0,10.67,25.58,45.96,1.049,0.662,4.226,0.452,6.388999999999999,1.501,0.5,0.5,0.5,1.071,0.906,40,0.095,555.264,867.6,8.1,67.1,6.09,0.18,76.0,37.6,0.00075,0.0006505,0.00959,0.00010065,0.00531,0.00077,0.0005,292.0,23.4,20.0,3120.5,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-231016,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42663,2016,280.0,11000.0,210.0,3.27,3.149,1.0,3.95,32.12,51.73,0.249,0.1,3.472,0.423,4.244,0.6719999999999999,0.5,0.5,0.5,0.632,0.499,20,0.087,663.04,1036.0,7.9,56.1,5.08,0.13,17.0,8.35,0.00075,0.0006505,0.00648,0.00010065,0.00766,0.00077,0.0005,380.0,25.4,19.7,1056.4,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-050217,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42769,2017,24000.0,24000.0,24000.0,18.47,14.12,5.33,41.67,23.73,72.19,10.97,0.0025,3.27,12.44,26.68,23.41,0.5,2.1,2.01,3.151,0.335,40,0.26,904.32,1413.0,7.8,46.0,4.36,0.33,87.32,45.1,0.00075,0.0006505,0.0006,0.00010065,0.00892,0.00077,0.0005,267.0,23.1,17.9,2234.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-260317,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42818,2017,24000.0,24000.0,24000.0,16.017,11.691,16.0,58.0,164.41,183.16,14.76,0.676,4.251,18.98,38.667,33.74,0.5,2.46,2.95,3.134,1.819,100,0.203,972.16,1519.0,7.7,46.7,3.58,,83.33,55.1,0.00075,0.0006505,0.04982,0.00010065,0.05987,0.00077,0.0005,456.0,20.2,17.9,2515.2,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-300417,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42853,2017,24000.0,24000.0,24000.0,14.752,4.01,4.67,56.0,77.36,237.76,0.096,0.868,1.564,0.107,2.635,0.203,0.5,0.5,0.5,2.866,2.484,80,0.226,919.68,1437.0,8.1,40.8,3.34,1.88,108.57,48.2,0.00075,0.0006505,0.00537,0.00053,0.01731,0.00787,0.0005,466.0,25.9,20.3,3281.8,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-040617,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42888,2017,24000.0,24000.0,11000.0,6.402,5.959,3.67,33.33,45.74,102.52,3.175,0.731,6.864,3.058,13.828,6.233,0.5,0.5,0.5,0.717,0.469,50,0.179,384.64,601.0,7.5,42.1,3.53,0.005,342.55,186.0,0.00075,0.0006505,0.03165,0.00010065,0.10213,0.01092,0.0005,200.0,27.8,20.6,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-230717,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,42966,2017,24000.0,24000.0,24000.0,4.686,2.197,3.67,21.67,43.56,89.81,1.721,0.506,2.776,1.002,6.005,2.723,0.5,0.5,0.5,0.492,0.359,60,0.329,344.32,538.0,8.1,52.3,4.48,0.385,633.33,396.0,0.00075,0.0006505,0.03788,0.00010065,0.03007,0.01403,0.0005,204.0,22.7,17.8,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-030917,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,43000,2017,4600.0,11000.0,2100.0,4.603,4.09,1.0,1.0,22.31,66.06,1.341,0.739,5.824,0.894,8.798,2.235,0.5,0.5,0.5,0.873,0.664,80,0.121,458.24,716.0,8.2,62.5,5.48,0.162,478.72,296.0,0.00075,0.0006505,0.02586,0.00010065,0.02129,0.00685,0.0005,258.0,21.3,19.2,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-140118,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,43112,2018,24000.0,24000.0,24000.0,41.383,32.471,22.67,54.0,45.79,244.06,1.865,0.714,6.027,0.799,9.405,2.664,0.5,0.5,0.5,2.491,1.943,50,0.143,763.52,1193.0,7.8,27.4,3.09,1.412,112.0,56.2,0.00075,0.0006505,0.0766,0.00107,0.01391,0.00077,0.0005,396.0,18.1,17.2,4558.9,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-250218,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,43154,2018,24000.0,24000.0,11000.0,20.704,18.898,10.67,61.67,35.79,156.18,1.818,1.006,3.132,0.929,6.885,2.747,0.5,0.5,0.5,2.219,1.879,40,0.027,785.9200000000001,1228.0,8.1,34.3,2.67,1.141,100.0,42.7,0.00075,0.0006505,0.01869,0.00010065,0.01257,0.00077,0.008,402.0,21.1,17.6,4716.1,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-010418,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,43196,2018,24000.0,24000.0,24000.0,3.296,2.813,1.0,6.8,13.03,23.03,0.685,1.356,8.627,0.072,10.74,0.757,0.5,0.5,0.5,1.26,0.64,5,0.1,579.84,906.0,7.9,56.2,4.04,0.236,5.0,4.08,0.00075,0.0006505,0.00932,0.00010065,0.00804,0.00077,0.0005,388.0,25.9,21.1,1140.3,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2036,DLPUE2036-270518,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,43245,2018,24000.0,24000.0,24000.0,54.793,48.971,3.2,32.0,64.07,97.17,11.515,1.138,3.891,0.317,16.861,11.832,0.5,0.5,0.5,4.274,1.442,40,0.784,680.96,1064.0,7.9,57.1,4.21,0.388,86.0,44.6,0.00075,0.0006505,0.01702,0.00010065,0.01204,0.00077,0.01,308.0,22.3,19.6,1446.4,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-211018,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,43392,2018,24000.0,24000.0,24000.0,10.847,7.569,6.0,52.0,55.71,70.36,3.141,1.41,5.283,1.294,11.128,4.4350000000000005,0.5,0.5,0.5,0.5,0.488,30,0.136,631.6800000000001,987.0,8.0,58.5,5.19,0.249,97.0,45.2,0.00075,0.0006505,0.01934,0.00010065,0.01812,0.00077,0.0005,300.76,22.7,18.0,5351.1,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2036,DLPUE2036-091218,NEXAPA-LAS FAJANAS P1 (33),LÓTICO,43441,2018,24000.0,24000.0,24000.0,13.783,11.072,6.8,34.0,57.5,86.78,0.028,0.709,0.35,0.027,1.114,0.055,0.5,0.5,0.5,1.997,1.871,40,0.156,780.8000000000001,1220.0,8.9,57.2,4.89,2.296,56.0,30.7,0.00075,0.0006505,0.04647,0.00010065,0.00794,0.00077,0.0005,328.0,22.1,17.0,3609.5,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
