CLAVE SITIO,CLAVE DE MONITOREO,NOMBRE DEL SITIO,FECHA REALIZACIÓN,Año,DQO_ESTADO,TIPO CUERPO DE AGUA,COLI_FEC,COLI_TOT,E_COLI,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SAAM,SST,TURBIEDAD,CD_TOT,CR_TOT,HG_TOT,NI_TOT,CN_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CAUDAL,COT_NOM,TOX_NOM,TIPO_LOTICO,y
DLPUE2022,DLPUE2022-021212,RIO NEXAPA 22,41219,2012,CUMPLE,LÓTICO,20.0,28.0,14.0,1.12,0.011,0.174,1.008,2.3129999999999997,2.128,0.5,0.261,0.798,2.5,0.1395,69.76,109.0,7.29,58.0,6.3,0.255589616020356,5.0,1.25,0.0006505,0.0006,0.00010065,0.00021,0.0006949004705979429,54.88,17.0,12.1,96.4,0,0,1,0.0
DLPUE2022,DLPUE2022-181112,RIO NEXAPA 22,41245,2012,INCUMPLE,LÓTICO,9.0,15.0,1.5,1.78,0.018,0.191,1.81,3.799,3.59,0.5,0.884,2.706,2.5,0.0045,135.04,211.0,7.63,56.0,5.9,2.849564283763954,5.0,1.25,0.0006505,0.0006,0.00010065,0.00021,0.0012588308730209598,76.44,25.0,12.0,17.7,0,0,1,1.0
DLPUE2022,DLPUE2022-040813,RIO NEXAPA 22,41485,2013,INCUMPLE,LÓTICO,2400.0,2400.0,460.0,0.00175,0.03,0.637,0.392,1.0590000000000002,0.392,0.5,1.399,0.152,20.0,0.21,83.84,131.0,7.47,60.0,5.7,0.20613225297753202,48.0,9.36,0.0006505,0.0006,0.00010065,0.00021,0.0006248333728123943,158.0,24.6,22.3,115.0,0,0,1,1.0
DLPUE2022,DLPUE2022-010913,RIO NEXAPA 22,41513,2013,INCUMPLE,LÓTICO,460.0,2400.0,240.0,0.577,0.0025,0.66,0.616,1.853,1.193,0.5,0.617,1.034,20.0,0.07,37.12,58.0,7.31,25.0,2.3,0.6013008613306827,5.0,21.5,0.0006505,0.0321,0.0007,0.0527,0.0006413215201400045,160.0,22.9,14.5,1956.4,0,0,1,1.0
DLPUE2022,DLPUE2022-061013,RIO NEXAPA 22,41550,2013,CUMPLE,LÓTICO,280.0,390.0,230.0,0.026,0.021,0.589,0.0,0.636,0.026,0.5,0.153,0.083,20.0,0.044,129.92000000000002,203.0,7.12,53.0,5.1,1.329,5.0,14.2,0.0006505,0.0006,0.00055,0.003,0.0005,70.0,25.2,18.5,331.5,0,0,1,0.0
DLPUE2022M1,DLPUE2022M1-270414,BARRANCA HONDA,41751,2014,INCUMPLE,LÓTICO,24000.0,24000.0,230.0,51.561,0.19,0.151,30.333,82.235,81.894,1.05,8.486,8.104,200.0,0.656,896.0,1400.0,7.6,10.0,1.0,14.455,155.0,65.5,0.0006505,0.014,0.00010065,0.0192,0.0005,168.0,15.3,17.3,75.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-080614,BARRANCA HONDA,41793,2014,INCUMPLE,LÓTICO,24000.0,24000.0,1500.0,1.839,0.0025,0.164,3.778,5.781000000000001,5.617,0.5,7.49,6.301,250.0,0.575,876.8000000000001,1370.0,7.9,10.0,1.0,6.203,283.3,184.0,0.0006505,0.0006,0.0008,0.0029,0.039,262.0,23.5,24.4,124.0,1,0,1,1.0
DLPUE2022M1,DLPUE2022M1-200714,BARRANCA HONDA,41835,2014,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,0.96,0.098,0.121,33.892,35.071000000000005,34.852000000000004,0.5,10.747,10.435,120.0,1.144,721.28,1127.0,7.8,10.0,1.0,8.439,90.0,106.0,0.0006505,0.0006,0.00010065,0.0045,0.0005,220.0,28.4,23.8,129.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-310814,BARRANCA HONDA,41877,2014,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,2.283,0.053,0.054,11.438,13.828,13.721,0.5,1.387,0.476,200.0,0.566,382.08,597.0,7.6,42.2,2.8,2.211,155.0,143.0,0.0006505,0.0062,0.00010065,0.0092,0.0005,124.7,26.0,23.3,226.0,0,0,1,1.0
DLPUE2022M1,DLPUE2022M1-051014,BARRANCA HONDA,41912,2014,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,3.073,0.032,0.106,0.0,3.211,3.073,0.5,0.923,0.589,100.0,0.431,301.44,471.0,7.3,34.5,2.4,1.208,150.0,86.2,0.0006505,0.0006,0.00010065,0.0055,0.0005,126.7,24.5,21.7,89.0,0,0,1,1.0
DLPUE2022M1,DLPUE2022M1-261014,BARRANCA HONDA,41943,2014,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,1.395,0.167,0.45,64.454,66.466,65.84899999999999,0.5,4.562,4.507,300.0,1.452,840.96,1314.0,7.6,10.0,0.5,10.139,168.0,201.0,0.0006505,0.01,0.0014,0.0087,0.0005,190.1,21.0,18.6,64.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-220215,BARRANCA HONDA,42052,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,47.25,0.0025,0.248,5.897,53.395,53.147,3.26,5.02,4.794,300.0,1.224,874.88,1367.0,7.7,5.0,0.5,14.6,390.0,424.0,0.0006505,0.006,0.0026,0.0078,0.0005,208.0,23.7,18.3,129.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-050415,BARRANCA HONDA,42093,2015,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,1.588,0.0025,0.0155,39.982,41.57,41.57,1.44,1.279,1.259,300.0,1.17,665.6,1040.0,7.6,5.0,0.5,25.4,135.0,156.0,0.0006505,0.0109,0.00010065,0.0083,0.0005,168.0,26.2,23.8,156.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-170515,BARRANCA HONDA,42137,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,9.023,0.059,0.04,0.01,9.121999999999998,9.023,0.5,3.999,2.921,150.0,0.87,774.4,1210.0,7.8,5.0,0.5,13.2,66.67,104.0,0.0006505,0.0058,0.00010065,0.0104,0.0005,176.0,24.0,22.5,35.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-050715,BARRANCA HONDA,42186,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,4.876,0.022,0.0155,16.462,21.36,21.338,0.5,3.484,2.444,100.0,0.668,392.96,614.0,7.7,5.0,0.5,12.7,57.78,77.5,0.0006505,0.0085,0.0005,0.0125,0.0005,126.0,22.9,21.2,136.0,0,1,1,1.0
DLPUE2022M1,DLPUE2022M1-160815,BARRANCA HONDA,42228,2015,INCUMPLE,LÓTICO,750.0,930.0,430.0,8.659,0.0025,0.167,47.234,56.06,55.893,1.21,3.794,3.026,400.0,0.767,989.44,1546.0,8.8,5.0,0.5,6.8,145.0,231.0,0.0006505,0.0118,0.00010065,0.0137,0.0005,222.0,21.9,20.9,68.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-270915,BARRANCA HONDA,42270,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,9.78,0.041,0.096,47.929,57.846,57.709,0.5,2.614,2.586,500.0,1.23,864.0,1350.0,7.9,5.0,0.5,15.9,104.0,172.0,0.0006505,0.005,0.00010065,0.0077,0.0005,192.0,25.1,24.0,98.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-280216,BARRANCA HONDA,42422,2016,INCUMPLE,LÓTICO,24000.0,24000.0,2100.0,41.735,0.068,0.202,48.647,90.652,90.382,1.22,4.15,3.999,150.0,1.004,853.76,1334.0,7.7,5.0,0.5,10.5,242.1,286.0,0.0006505,0.008,0.00010065,0.0112,0.0005,196.0,17.4,13.7,18.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-100416,BARRANCA HONDA,42464,2016,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,2.555,0.0025,0.224,58.619,61.398,61.174,1.56,1.669,1.62,600.0,0.62,853.76,1334.0,7.9,5.0,0.5,12.1,269.57,309.0,0.0006505,0.0063,0.0005,0.0098,0.0005,219.78,28.8,21.9,23.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-150516,BARRANCA HONDA,42499,2016,INCUMPLE,LÓTICO,24000.0,24000.0,30.0,3.884,0.155,0.056,18.745,22.84,22.629,1.53,7.756,6.282,500.0,0.604,797.44,1246.0,7.8,5.0,0.5,15.9,221.95,239.0,0.0006505,0.0065,0.00010065,0.012,0.0005,226.0,32.3,26.6,19.6,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-030716,BARRANCA HONDA,42548,2016,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,18.1104,0.038,0.0155,18.5736,36.721999999999994,36.684,0.5,2.935,2.723,250.0,0.302,501.76,784.0,7.7,27.7,1.87,3.8,408.82,306.0,0.0006505,0.0167,0.00506,0.0173,0.0005,250.0,27.0,23.5,57.1,0,0,1,1.0
DLPUE2022M1,DLPUE2022M1-140816,BARRANCA HONDA,42590,2016,INCUMPLE,LÓTICO,24000.0,24000.0,430.0,8.963,0.075,0.229,74.0,83.267,82.963,0.5,0.317,0.00075,150.0,0.213,227.2,355.0,7.6,44.7,3.25,1.49,178.79,157.0,0.0006505,0.01196,0.00010065,0.00905,0.0005,102.0,22.7,19.6,669.0,0,1,1,1.0
DLPUE2022M1,DLPUE2022M1-180916,BARRANCA HONDA,42628,2016,INCUMPLE,LÓTICO,2100.0,11000.0,430.0,22.56,1.028,1.853,13.325,38.766,35.885,0.5,2.670636416572373,1.7269884506510853,200.0,0.302,475.52,743.0,7.7,26.5,1.88,4.0,35.56,41.6,0.0006505,0.0006,0.00010065,0.00511,0.0005,146.0,25.5,20.5,42.9,0,0,1,1.0
DLPUE2022M1,DLPUE2022M1-190217,BARRANCA HONDA,42781,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,39.732,0.0025,0.549,10.207,50.488,49.939,3.86,5.73,2.011,300.0,0.733,903.04,1411.0,9.0,5.0,0.5,0.74,400.0,452.0,0.0006505,0.0082,0.00010065,0.00714,0.0005,218.0,24.5,20.0,168.1,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-090417,BARRANCA HONDA,42830,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,52.566,0.0025,1.281,34.498,88.345,87.064,1.98,13.474,9.385,750.0,0.577,736.192,1150.3,8.2,5.0,0.5,36.4,368.75,392.0,0.0006505,0.01114,0.00067,0.00767,0.0005,196.0,26.9,24.5,100.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-210517,BARRANCA HONDA,42872,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,27.329,0.0025,0.154,4.676,32.159,32.005,0.5,7.729,5.762,300.0,0.761,673.024,1051.6,7.5,5.0,0.5,11.0,100.0,138.0,0.0006505,0.0221,0.00010065,0.00466,0.0005,72.0,29.5,24.5,94.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-160717,BARRANCA HONDA,42928,2017,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,2.811,0.0025,0.039,14.383,17.233,17.194,0.5,2.469,0.232,60.0,0.195,464.384,725.6,7.5,55.1,4.2,2.513,39.47,29.0,0.0006505,0.00628,0.00010065,0.00492,0.0005,164.0,19.9,15.5,170.1,0,0,1,1.0
DLPUE2022M1,DLPUE2022M1-270817,BARRANCA HONDA,42970,2017,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,31.292,0.0025,0.0155,3.12,34.412,34.412,0.5,4.456,2.353,150.0,1.23,580.48,907.0,7.7,5.0,0.5,7.461,96.43,79.6,0.0006505,0.0006,0.00010065,0.0059,0.0005,164.0,26.3,24.7,184.2,0,0,1,1.0
DLPUE2022M1,DLPUE2022M1-011017,BARRANCA HONDA,43005,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,11.07,0.0025,0.048,0.089,11.207,11.159,0.5,4.869,4.23,150.0,0.396,516.5305221880342,809.950780982906,7.4,5.0,0.5,9.11,64.0,77.8,0.0006505,0.0006,0.00010065,0.00558,0.012,320.0,23.8,20.2,158.4,0,1,1,1.0
DLPUE2022M1,DLPUE2022M1-210118,BARRANCA HONDA,43118,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,3.066,0.0025,0.0155,0.581,3.647,3.647,1.36,10.339,8.474,400.0,0.942,913.92,1428.0,7.8,5.0,0.5,5.975,338.1,366.0,0.0006505,0.02312,0.00065,0.01112,0.0005,82.0,19.8,15.8,220.3,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-040318,BARRANCA HONDA,43159,2018,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,56.63,0.0025,0.0155,16.761,73.391,73.391,1.68,12.407,9.474,250.0,0.092,936.32,1463.0,7.8,5.0,0.5,25.427,233.33,326.0,0.0006505,0.03731,0.00010065,0.00629,0.0005,94.0,19.4,13.2,151.9,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-080418,BARRANCA HONDA,43201,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,67.883,0.0025,0.0155,4.668,72.551,72.551,1.3,12.242,7.343,300.0,0.662,777.6,1215.0,7.6,5.0,0.5,17.568,261.29,296.0,0.0006505,0.00948,0.00010065,0.0107,0.0005,200.0,16.7,15.4,122.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-030618,BARRANCA HONDA,43252,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,75.056,0.0025,0.0155,1.392,76.448,76.448,0.5,10.208,6.678,250.0,2.228,892.8000000000001,1395.0,8.0,5.0,0.5,11.432,135.71,195.0,0.0006505,0.04503,0.00205,0.01052,0.017,255.0,24.3,18.3,56.5,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-141018,BARRANCA HONDA,43382,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,54.111,0.0025,0.0155,4.494,58.605,58.605,3.33,6.166,6.008,200.0,0.505,688.64,1076.0,7.6,5.0,0.5,8.03,69.77,127.0,0.0006505,0.03855,0.00010065,0.02191,0.0005,138.72,19.6,16.8,55.8,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-161218,BARRANCA HONDA,43445,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,7.863,0.0025,0.0155,70.894,78.757,78.757,2.16,9.96,7.902,300.0,0.178,1056.0,1650.0,7.8,5.0,0.5,0.223,240.91,359.0,0.0006505,0.15625,0.00010065,0.00744,0.0005,190.0,22.9,17.0,93.7,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-130119,BARRANCA HONDA,43475,2019,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,45.474,0.0025,0.0155,0.995,46.468999999999994,46.468999999999994,2.21,13.951,10.269,400.0,0.776,1020.16,1594.0,8.4,5.0,0.5,16.647,277.27,467.0,0.0006505,0.11396,0.00010065,0.00914,0.0005,96.0,24.7,16.0,70.7,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-110819,BARRANCA HONDA,43685,2019,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,36.664047,0.007825,0.074411,10.68193,47.42821299999999,47.345977,0.5,7.87452,5.52805,250.0,0.617,776.96,1214.0,7.9,22.2,1.66,10.81,44.0,60.0,0.0006505,0.0086,0.00010065,0.0037,0.0054,175.403,21.0,18.0,469.0,1,1,1,1.0
DLPUE2022M1,DLPUE2022M1-090820,BARRANCA HONDA,44048,2020,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,14.92,0.0025,0.0155,0.895,15.815,15.815,0.5,2.21,1.704,60.0,0.3825284729612855,379.52,593.0,7.8,5.0,0.5,3.344,80.0,80.3,0.0006505,0.02207,0.00010065,0.01835,0.0005,126.0,29.7,23.5,122.2,0,0,1,1.0
DLPUE2022M1,DLPUE2022M1-120921,BARRANCA HONDA,44445,2021,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,22.898,0.0025,0.0155,15.874,38.772,38.772,0.5,3.898,2.728,140.0,0.5455145320253638,482.56,754.0,7.9,22.085763750490706,1.6127535087719298,6.521,177.78,50.0,0.0006505,0.02181,0.00137,0.02350345671477716,0.0005,202.99451837821084,28.1,22.0,0.139,0,0,1,1.0
DLPUE2022M1,DLPUE2022M1-140822,BARRANCA HONDA,44782,2022,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,18.71,0.0025,0.0155,9.08,27.79,27.79,1.76,12.225,8.239,250.0,0.6592992812194407,1089.28,1702.0,7.8,12.6,0.5,0.088,190.0,310.0,0.00065074,0.034,0.0011,0.020610235132391803,0.001,382.8978895978059,25.0,21.0,183.0,1,1,1,1.0
DLPUE2023,DLPUE2023-211012,RIO NEXAPA 4,41219,2012,CUMPLE,LÓTICO,93.0,150.0,75.0,1.176,0.006,0.224,1.848,3.254,3.024,0.5,0.8,2.449,5.0,0.1471,88.96000000000001,139.0,7.01,65.0,6.9,1.8435812686703006,129.0,5.26,0.005,0.0006,0.00010065,0.00021,0.0006949004705979429,186.2,17.0,10.3,109.5,0,0,1,0.0
DLPUE2023,DLPUE2023-170313,RIO NEXAPA 4,41345,2013,INCUMPLE,LÓTICO,2400.0,24000.0,2400.0,0.148,0.04,0.157,14.373,14.718,14.521,2.75,17.459,6.765,200.0,0.0045,1018.24,1591.0,8.07,5.0,0.5,6.800476125541126,320.0,588.0,0.0006505,0.0006,0.00010065,0.00021,0.0006527647776989243,245.0,23.6,22.2,2.5,1,0,1,1.0
DLPUE2023,DLPUE2023-280413,RIO NEXAPA 4,41387,2013,INCUMPLE,LÓTICO,750.0,930.0,390.0,3.084,0.147,0.391,36.4,40.022,39.484,0.5,13.95,13.828,600.0,0.624,877.44,1371.0,7.76,5.0,0.5,11.670384598027248,42.0,1.25,0.0006505,0.0006,0.00010065,0.00021,0.010341124466338256,630.0,25.6,20.5,2.5,1,0,1,1.0
DLPUE2023,DLPUE2023-160613,RIO NEXAPA 4,41444,2013,INCUMPLE,LÓTICO,2400.0,2400.0,2400.0,2.183,0.0025,0.075,2.912,5.17,5.095,0.5,0.424,0.139,83.3,0.34,227.2,355.0,7.46,33.0,2.9,0.6279634502630358,495.0,525.0,0.0006,0.0119,0.00010065,0.02,0.0010697067585948735,190.0,21.5,20.8,27.3,0,0,1,1.0
DLPUE2023,DLPUE2023-040813,RIO NEXAPA 4,41485,2013,INCUMPLE,LÓTICO,2400.0,2400.0,1100.0,0.059,0.034,0.059,1.568,1.72,1.627,0.5,1.026,0.586,30.0,0.231,113.92,178.0,7.32,64.0,6.2,0.23480624740973316,277.5,60.7,0.0006505,0.007,0.00010065,0.008,0.0006248333728123943,690.0,22.4,21.5,90.7,0,0,1,1.0
DLPUE2023,DLPUE2023-010913,RIO NEXAPA 4,41513,2013,INCUMPLE,LÓTICO,1100.0,2400.0,460.0,0.469,0.086,1.104,0.0,1.659,0.469,0.5,1.4,1.647,250.0,0.064,42.24,66.0,6.89,23.0,2.1,1.686966979332578,853.33,645.0,0.0006505,0.0486,0.0009,0.089,0.012702943468556441,380.0,19.4,14.8,932.2,0,0,1,1.0
DLPUE2023,DLPUE2023-061013,RIO NEXAPA 4,41550,2013,CUMPLE,LÓTICO,200.0,210.0,140.0,0.079,0.024,0.344,0.0,0.4469999999999999,0.079,0.5,0.8,0.207,20.0,0.073,143.36,224.0,7.18,66.0,6.4,1.212,70.0,47.7,0.0006505,0.0006,0.00010065,0.004,0.0005,60.0,24.3,17.8,329.9,0,0,1,0.0
DLPUE2023,DLPUE2023-080614,RIO NEXAPA 4,41793,2014,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,1.515,0.026,0.046,3.352,4.939,4.867,0.5,1.818,1.052,100.0,0.426,212.48,332.0,7.3,24.0,1.6,0.188,296.7,142.0,0.0006505,0.0006,0.00010065,0.0099,0.029,196.0,23.5,23.7,43.0,0,0,1,1.0
DLPUE2023,DLPUE2023-200714,RIO NEXAPA 4,41835,2014,CUMPLE,LÓTICO,24000.0,24000.0,4600.0,0.445,0.021,0.0155,2.461,2.927,2.9059999999999997,0.5,0.598,0.492,10.0,0.101,68.48,107.0,7.9,40.2,3.2,0.29,123.0,32.4,0.0006505,0.0006,0.00010065,0.0046,0.0005,48.0,20.1,16.7,195.0,0,0,1,0.0
DLPUE2023,DLPUE2023-310814,RIO NEXAPA 4,41877,2014,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,0.524,0.102,0.098,0.862,1.586,1.386,0.5,0.163,0.146,30.0,0.103,104.32,163.0,7.8,76.3,5.4,0.197,82.0,19.1,0.0006505,0.0006,0.00010065,0.0067,0.0005,45.5,22.3,21.8,302.0,0,0,1,1.0
DLPUE2023,DLPUE2023-261014,RIO NEXAPA 4,41912,2014,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,0.447,0.134,0.064,0.0,0.645,0.447,0.5,1.521,0.035,120.0,0.437,50.56,79.0,7.0,51.2,4.2,0.107,680.0,266.0,0.0006505,0.0092,0.0005,0.0148,0.0005,53.5,20.5,16.8,442.0,0,0,1,1.0
DLPUE2023,DLPUE2023-220215,RIO NEXAPA 4,42053,2015,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,47.095,0.0025,0.297,63.375,110.767,110.47,1.31,1.874,1.83,250.0,1.484,924.8,1445.0,7.6,5.0,0.5,21.4,213.33,237.0,0.0006505,0.0106,0.00010065,0.0116,0.0005,152.0,19.4,18.2,8.0,1,1,1,1.0
DLPUE2023,DLPUE2023-050415,RIO NEXAPA 4,42095,2015,INCUMPLE,LÓTICO,2100.0,2400.0,1500.0,1.679,0.0025,0.039,18.478,20.196,20.157,0.5,1.145,1.091,150.0,0.543,360.32,563.0,7.9,27.2,1.95,15.6,55.56,58.6,0.0006505,0.0006,0.00010065,0.0022,0.0005,114.0,24.2,21.7,8.0,0,1,1,1.0
DLPUE2023,DLPUE2023-170515,RIO NEXAPA 4,42136,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,28.495,0.0025,0.031,46.318,74.844,74.813,1.18,4.177,2.71,300.0,1.5,904.32,1413.0,8.1,5.0,0.5,27.0,160.0,159.0,0.0006505,0.0141,0.00010065,0.0072,0.0005,164.0,23.9,23.9,1.0,1,0,1,1.0
DLPUE2023,DLPUE2023-050715,RIO NEXAPA 4,42185,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.904,0.082,0.061,1.236,3.2830000000000004,3.1399999999999997,0.5,0.619,0.448,50.0,0.19,87.04,136.0,7.4,50.1,3.55,0.92,260.0,149.0,0.0006505,0.012,0.0009,0.0171,0.0005,52.0,23.6,20.2,107.0,0,0,1,1.0
DLPUE2023,DLPUE2023-160815,RIO NEXAPA 4,42227,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,2.272,0.157,0.173,1.439,4.041,3.711,0.5,0.25,0.179,150.0,0.466,113.28,177.0,7.6,47.4,3.2,0.42,400.0,380.0,0.0006505,0.015,0.0017,0.0271,0.0005,62.0,22.8,23.5,105.0,0,0,1,1.0
DLPUE2023,DLPUE2023-270915,RIO NEXAPA 4,42269,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,0.439,0.048,0.167,0.5,1.154,0.939,0.5,0.77,0.396,300.0,0.494,74.88,117.0,7.5,58.7,4.37,0.27,865.0,710.0,0.0036,0.0198,0.00010065,0.0402,0.0005,60.0,19.7,18.3,254.0,0,0,1,1.0
DLPUE2023,DLPUE2023-210216,RIO NEXAPA 4,42419,2016,INCUMPLE,LÓTICO,280.0,4600.0,70.0,72.119,0.0025,0.089,77.319,149.527,149.438,1.44,4.575,4.526,500.0,1.222,864.0,1350.0,7.7,5.0,0.5,18.6,335.29,444.0,0.0006505,0.0068,0.00010065,0.0127,0.0005,174.0,22.1,19.0,0.5,1,1,1,1.0
DLPUE2023,DLPUE2023-030416,RIO NEXAPA 4,42461,2016,INCUMPLE,LÓTICO,24000.0,24000.0,1500.0,2.182,0.026,0.322,60.843,63.373000000000005,63.025000000000006,2.43,4.622,3.888,750.0,0.813,944.64,1476.0,7.5,5.0,0.5,11.8,626.67,776.0,0.0006505,0.0124,0.00010065,0.0149,0.0005,246.0,26.4,22.3,1.6,1,1,1,1.0
DLPUE2023,DLPUE2023-080516,RIO NEXAPA 4,42496,2016,INCUMPLE,LÓTICO,24000.0,24000.0,70.0,19.352,0.122,0.163,0.538,20.175,19.89,0.5,8.083,4.79,300.0,0.651,629.12,983.0,7.6,5.0,0.5,8.3,387.5,220.0,0.0006505,0.0051,0.00010065,0.009,0.0005,140.0,22.5,20.8,1.7,1,1,1,1.0
DLPUE2023,DLPUE2023-260616,RIO NEXAPA 4,42545,2016,INCUMPLE,LÓTICO,24000.0,42546.0,24000.0,2.638,0.112,0.177,6.542,9.469,9.18,0.5,1.2,0.685,400.0,0.298,247.04,386.0,7.2,50.2,3.68,1.21,764.0,610.0,0.0036,0.0234,0.00010065,0.0374,0.0005,98.0,25.5,18.7,26.8,0,0,1,1.0
DLPUE2023,DLPUE2023-070816,RIO NEXAPA 4,42587,2016,INCUMPLE,LÓTICO,2400.0,11000.0,930.0,2.067,0.131,0.257,0.409,2.8640000000000003,2.476,0.5,1.812,0.361,30.0,0.115,120.96,189.0,7.6,49.8,3.73,0.68,154.0,72.2,0.0006505,0.01079,0.00010065,0.00694,0.0005,68.0,22.0,18.2,80.6,0,0,1,1.0
DLPUE2023,DLPUE2023-110916,RIO NEXAPA 4,42622,2016,INCUMPLE,LÓTICO,280.0,1500.0,200.0,0.454,0.049,0.354,0.275,1.132,0.7290000000000001,0.5,0.312,0.114,30.0,0.068,135.04,211.0,7.5,63.1,4.92,0.4,144.94,84.9,0.0006505,0.00556,0.00010065,0.00753,0.0005,40.0,24.5,15.7,366.8,0,0,1,1.0
DLPUE2023,DLPUE2023-190217,RIO NEXAPA 4,42782,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,1.161,0.0025,0.14,49.047,50.348,50.208,10.65,4.953190241200977,3.75615651810757,150.0,0.394,512.0,800.0,7.8,16.1,1.3,9.7,137.93,193.0,0.0006505,0.01639,0.00010065,0.01181,0.0005,154.0,20.0,15.1,3.4,1,1,1,1.0
DLPUE2023,DLPUE2023-090417,RIO NEXAPA 4,42831,2017,INCUMPLE,LÓTICO,11000.0,24000.0,4600.0,50.879,0.054,0.085,0.765,51.783,51.644,0.5,12.531,12.2,400.0,0.705,706.752,1104.3,8.2,5.0,0.5,18.9,378.57,184.0,0.0006505,0.008844346179777352,0.00010065,0.00337,0.0005,182.0,21.3,19.7,5.6,1,1,1,1.0
DLPUE2023,DLPUE2023-210517,RIO NEXAPA 4,42873,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,54.019,0.0025,0.481,17.224,71.724,71.243,8.31,14.04,10.46,750.0,0.538,627.2,980.0,7.2,5.0,0.5,9.7,377.78,585.0,0.0006505,0.01094,0.00010065,0.01266,0.0005,212.0,27.4,25.3,4.3,1,1,1,1.0
DLPUE2023,DLPUE2023-160717,RIO NEXAPA 4,42928,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,2.041,0.026,0.209,1.807,4.083,3.848,0.5,1.438,0.354,200.0,0.169,75.904,118.6,7.2,73.6,5.5,0.16,628.21,405.0,0.0006505,0.01392,0.00010065,0.02101,0.0005,50.0,21.2,17.7,219.1,0,0,1,1.0
